Date,TotalSales,InvoiceCount,ItemCount,AOV,Forecast,Best,Worst
2011-09-25,28749.491,69.0,18175.0,416.6592898550725,28749.491,47619.622517515076,9879.359482484924
2011-09-26,26877.201,61.0,14170.0,440.6098524590164,26877.201,45747.33251751508,8007.069482484923
2011-09-27,34649.75,76.0,20459.0,455.91776315789474,34649.75,53519.88151751508,15779.618482484922
2011-09-28,36808.3,72.0,22188.0,511.22638888888895,36808.3,55678.431517515084,17938.168482484925
2011-09-29,43008.79,97.0,25558.0,443.38958762886597,43008.79,61878.921517515075,24138.658482484923
2011-09-30,35718.0,66.0,18073.0,541.1818181818181,35718.0,54588.13151751508,16847.868482484922
2011-10-01,0.0,0.0,0.0,0.0,0.0,18870.131517515078,0.0
2011-10-02,11634.53,35.0,8385.0,332.4151428571429,11634.53,30504.66151751508,0.0
2011-10-03,66018.42,67.0,25827.0,985.3495522388059,66018.42,84888.55151751508,47148.28848248492
2011-10-04,47462.29,74.0,24960.0,641.3822972972973,47462.29,66332.42151751507,28592.158482484923
2011-10-05,48491.33,81.0,33009.0,598.6583950617285,48491.33,67361.46151751508,29621.198482484924
2011-10-06,55107.28,105.0,30954.0,524.8312380952381,55107.28,73977.41151751508,36237.14848248492
2011-10-07,46980.35,75.0,26194.0,626.4046666666667,46980.35,65850.48151751507,28110.21848248492
2011-10-08,0.0,0.0,0.0,0.0,0.0,18870.131517515078,0.0
2011-10-09,12524.4,39.0,7556.0,321.1384615384615,12524.4,31394.531517515075,0.0
2011-10-10,42416.55,92.0,23408.0,461.04945652173916,42416.55,61286.681517515084,23546.418482484925
2011-10-11,42800.56,71.0,21478.0,602.8247887323944,47566.4296875,66436.56120501508,28696.298169984922
2011-10-11,42800.56,71.0,21478.0,602.8247887323944,42800.56,61670.69151751508,23930.42848248492
2011-10-12,24838.71,69.0,14324.0,359.9813043478261,24838.71,43708.84151751507,5968.578482484922
2011-10-12,24838.71,69.0,14324.0,359.9813043478261,38146.6171875,57016.74870501508,19276.485669984922
2011-10-13,27337.03,68.0,14215.0,402.0151470588235,27337.03,46207.16151751508,8466.898482484921
2011-10-13,27337.03,68.0,14215.0,402.0151470588235,48673.12890625,67543.26042376508,29802.997388734922
2011-10-14,26387.63,62.0,14715.0,425.606935483871,26387.63,45257.76151751508,7517.498482484923
2011-10-14,26387.63,62.0,14715.0,425.606935483871,47997.69921875,66867.83073626508,29127.567701234922
2011-10-15,0.0,0.0,0.0,0.0,0.0,18870.131517515078,0.0
2011-10-15,0.0,0.0,0.0,0.0,0.7873300909996033,18870.918847606077,0.0
2011-10-16,22010.96,35.0,8770.0,628.8845714285713,22010.96,40881.09151751507,3140.8284824849216
2011-10-16,22010.96,35.0,8770.0,628.8845714285713,18039.732421875,36909.86393939008,0.0
2011-10-17,36278.81,73.0,19467.0,496.96999999999997,36278.81,55148.94151751508,17408.67848248492
2011-10-17,36278.81,73.0,19467.0,496.96999999999997,38687.38671875,57557.51823626508,19817.255201234922
2011-10-18,38375.81,74.0,25401.0,518.592027027027,37961.796875,56831.92839251508,19091.665357484922
2011-10-18,38375.81,74.0,25401.0,518.592027027027,38375.81,57245.94151751508,19505.67848248492
2011-10-19,28267.63,73.0,15187.0,387.2278082191781,28267.63,47137.76151751508,9397.498482484923
2011-10-19,28267.63,73.0,15187.0,387.2278082191781,40345.18359375,59215.31511126508,21475.052076234922
2011-10-20,29202.23,79.0,16393.0,369.64848101265824,48953.29296875,67823.42448626508,30083.161451234922
2011-10-20,29202.23,79.0,16393.0,369.64848101265824,29202.23,48072.36151751508,10332.098482484922
2011-10-21,55413.79,54.0,20381.0,1026.1812962962963,49518.77734375,68388.90886126508,30648.645826234922
2011-10-21,55413.79,54.0,20381.0,1026.1812962962963,55413.79,74283.92151751507,36543.65848248493
2011-10-22,0.0,0.0,0.0,0.0,0.0,18870.131517515078,0.0
2011-10-22,0.0,0.0,0.0,0.0,0.0,18870.131517515078,0.0
2011-10-23,12339.16,42.0,7073.0,293.7895238095238,12339.16,31209.291517515077,0.0
2011-10-23,12339.16,42.0,7073.0,293.7895238095238,17855.037109375,36725.16862689008,0.0
2011-10-24,46983.19,75.0,25522.0,626.4425333333334,46983.19,65853.32151751508,28113.058482484925
2011-10-24,46983.19,75.0,25522.0,626.4425333333334,36744.44140625,55614.57292376508,17874.309888734922
2011-10-25,37839.52,72.0,24745.0,525.5488888888889,45056.734375,63926.86589251508,26186.602857484922
2011-10-25,37839.52,72.0,24745.0,525.5488888888889,37839.52,56709.65151751507,18969.38848248492
2011-10-26,33479.61,87.0,18648.0,384.82310344827584,41168.921875,60039.05339251508,22298.790357484922
2011-10-26,33479.61,87.0,18648.0,384.82310344827584,33479.61,52349.74151751508,14609.478482484923
2011-10-27,34768.1,91.0,24799.0,382.06703296703296,33378.25,52248.38151751508,14508.118482484922
2011-10-27,34768.1,91.0,24799.0,382.06703296703296,34768.1,53638.23151751507,15897.968482484921
2011-10-28,28223.5,67.0,17261.0,421.24626865671644,49518.77734375,68388.90886126508,30648.645826234922
2011-10-28,28223.5,67.0,17261.0,421.24626865671644,28223.5,47093.63151751508,9353.368482484922
2011-10-29,0.0,0.0,0.0,0.0,0.0,18870.131517515078,0.0
2011-10-29,0.0,0.0,0.0,0.0,0.0,18870.131517515078,0.0
2011-10-30,30582.12,90.0,17662.0,339.80133333333333,13054.4599609375,31924.591478452578,0.0
2011-10-30,30582.12,90.0,17662.0,339.80133333333333,30582.12,49452.25151751508,11711.988482484921
2011-10-31,53211.5,61.0,19299.0,872.3196721311475,48533.87890625,67404.01042376508,29663.747388734922
2011-10-31,53211.5,61.0,19299.0,872.3196721311475,53211.5,72081.63151751508,34341.36848248492
2011-11-01,25133.29,71.0,14664.0,353.99,41989.74609375,60859.87761126508,23119.614576234922
2011-11-01,25133.29,71.0,14664.0,353.99,25133.29,44003.421517515075,6263.158482484923
2011-11-02,38904.65,77.0,24577.0,505.25519480519483,38904.65,57774.781517515075,20034.518482484924
2011-11-02,38904.65,77.0,24577.0,505.25519480519483,45480.265625,64350.39714251508,26610.134107484922
2011-11-03,59827.57,94.0,32398.0,636.4635106382979,50194.20703125,69064.33854876508,31324.075513734922
2011-11-03,59827.57,94.0,32398.0,636.4635106382979,59827.57,78697.70151751507,40957.438482484926
2011-11-04,57801.85,85.0,32938.0,680.0217647058823,45154.8046875,64024.93620501508,26284.673169984922
2011-11-04,57801.85,85.0,32938.0,680.0217647058823,57801.85,76671.98151751507,38931.718482484925
2011-11-05,0.0,0.0,0.0,0.0,0.0,18870.131517515078,0.0
2011-11-05,0.0,0.0,0.0,0.0,0.7873300909996033,18870.918847606077,0.0
2011-11-06,33160.73,94.0,18353.0,352.77372340425535,20131.611328125,39001.74284564008,1261.4798106099224
2011-11-06,33160.73,94.0,18353.0,352.77372340425535,33160.73,52030.86151751508,14290.598482484926
2011-11-07,82770.2,83.0,29584.0,997.2313253012048,44726.6171875,63596.74870501508,25856.485669984922
2011-11-07,82770.2,83.0,29584.0,997.2313253012048,82770.2,101640.33151751508,63900.068482484916
2011-11-08,55231.21,103.0,25099.0,536.2253398058252,40995.02734375,59865.15886126508,22124.895826234922
2011-11-08,55231.21,103.0,25099.0,536.2253398058252,55231.21,74101.34151751507,36361.078482484925
2011-11-09,63783.31,115.0,37103.0,554.6374782608696,49289.3515625,68159.48308001508,30419.220044984922
2011-11-09,63783.31,115.0,37103.0,554.6374782608696,63783.31,82653.44151751508,44913.17848248492
2011-11-10,55903.49,112.0,27946.0,499.13830357142854,55903.49,74773.62151751507,37033.358482484924
2011-11-10,55903.49,112.0,27946.0,499.13830357142854,45931.93359375,64802.06511126508,27061.802076234922
2011-11-11,46541.11,86.0,23997.0,541.1756976744186,40708.66796875,59578.79948626508,21838.536451234922
2011-11-11,46541.11,86.0,23997.0,541.1756976744186,46541.11,65411.24151751508,27670.978482484923
2011-11-12,0.0,0.0,0.0,0.0,0.0,18870.131517515078,0.0
2011-11-12,0.0,0.0,0.0,0.0,0.0,18870.131517515078,0.0
2011-11-13,28905.55,81.0,17753.0,356.8586419753086,17317.0625,36187.19401751508,0.0
2011-11-13,28905.55,81.0,17753.0,356.8586419753086,28905.55,47775.68151751508,10035.418482484922
2011-11-14,108579.94,95.0,44236.0,1142.9467368421053,43321.47265625,62191.60417376508,24451.341138734922
2011-11-14,108579.94,95.0,44236.0,1142.9467368421053,108579.94,127450.07151751508,89709.80848248492
2011-11-15,51321.29,96.0,24903.0,534.5967708333334,51321.29,70191.42151751507,32451.158482484923
2011-11-15,51321.29,96.0,24903.0,534.5967708333334,47590.015625,66460.14714251508,28719.884107484922
2011-11-16,55298.78,113.0,26812.0,489.36973451327435,55298.78,74168.91151751508,36428.64848248492
2011-11-16,55298.78,113.0,26812.0,489.36973451327435,41374.51953125,60244.65104876508,22504.388013734922
2011-11-17,41740.89,114.0,23238.0,366.1481578947368,41740.89,60611.02151751508,22870.758482484922
2011-11-17,41740.89,114.0,23238.0,366.1481578947368,40583.23828125,59453.36979876508,21713.106763734922
2011-11-18,43389.06,93.0,20555.0,466.54903225806447,43389.06,62259.19151751508,24518.92848248492
2011-11-18,43389.06,93.0,20555.0,466.54903225806447,45207.80078125,64077.93229876508,26337.669263734922
2011-11-19,0.0,0.0,0.0,0.0,0.0,18870.131517515078,0.0
2011-11-19,0.0,0.0,0.0,0.0,0.0,18870.131517515078,0.0
2011-11-20,31565.02,92.0,17868.0,343.0980434782609,18510.451171875,37380.58268939008,0.0
2011-11-20,31565.02,92.0,17868.0,343.0980434782609,31565.02,50435.15151751508,12694.888482484923
2011-11-21,45173.19,92.0,23610.0,491.01293478260874,45173.19,64043.32151751508,26303.058482484925
2011-11-21,45173.19,92.0,23610.0,491.01293478260874,43021.42578125,61891.55729876508,24151.294263734922
2011-11-22,57906.86,122.0,32117.0,474.646393442623,57906.86,76776.99151751508,39036.72848248492
2011-11-22,57906.86,122.0,32117.0,474.646393442623,46708.68359375,65578.81511126508,27838.552076234922
2011-11-23,64672.19,117.0,29619.0,552.7537606837607,47609.203125,66479.33464251508,28739.071607484922
2011-11-23,64672.19,117.0,29619.0,552.7537606837607,64672.19,83542.32151751508,45802.05848248492
2011-11-24,42328.65,97.0,22263.0,436.3778350515464,53997.7421875,72867.87370501508,35127.61066998492
2011-11-24,42328.65,97.0,22263.0,436.3778350515464,42328.65,61198.781517515075,23458.518482484924
2011-11-25,47126.63,77.0,17438.0,612.0341558441559,47126.63,65996.76151751507,28256.49848248492
2011-11-25,47126.63,77.0,17438.0,612.0341558441559,40708.66796875,59578.79948626508,21838.536451234922
2011-11-26,0.0,0.0,0.0,0.0,0.0,18870.131517515078,0.0
2011-11-26,0.0,0.0,0.0,0.0,0.0,18870.131517515078,0.0
2011-11-27,19781.170000000002,56.0,10947.0,353.2351785714286,19451.64453125,38321.77604876508,581.5130137349224
2011-11-27,19781.170000000002,56.0,10947.0,353.2351785714286,19781.170000000002,38651.30151751508,911.0384824849243
2011-11-28,52649.14,108.0,26929.0,487.49203703703705,41927.04296875,60797.17448626508,23056.911451234922
2011-11-28,52649.14,108.0,26929.0,487.49203703703705,52649.14,71519.27151751508,33779.00848248492
2011-11-29,65304.01,124.0,27200.0,526.6452419354839,36810.05859375,55680.19011126508,17939.927076234922
2011-11-29,65304.01,124.0,27200.0,526.6452419354839,65304.01,84174.14151751508,46433.87848248493
2011-11-30,50546.43,93.0,22845.0,543.51,38256.828125,57126.95964251508,19386.696607484922
2011-11-30,50546.43,93.0,22845.0,543.51,50546.43,69416.56151751507,31676.298482484923
2011-12-01,48641.07,113.0,25529.0,430.45194690265487,48641.07,67511.20151751507,29770.938482484922
2011-12-01,48641.07,113.0,25529.0,430.45194690265487,43520.66796875,62390.79948626508,24650.536451234922
2011-12-02,53657.85,111.0,26126.0,483.40405405405403,53657.85,72527.98151751507,34787.718482484925
2011-12-02,53657.85,111.0,26126.0,483.40405405405403,39962.5,58832.63151751508,21092.368482484922
2011-12-03,0.0,0.0,0.0,0.0,0.0,18870.131517515078,0.0
2011-12-03,0.0,0.0,0.0,0.0,0.4511100649833679,18870.58262758006,0.0
2011-12-04,21636.13,59.0,10830.0,366.7140677966102,21636.13,40506.26151751508,2765.9984824849234
2011-12-04,21636.13,59.0,10830.0,366.7140677966102,13134.953125,32005.084642515078,0.0
2011-12-05,85452.99,115.0,42827.0,743.0694782608696,85452.99,104323.12151751509,66582.85848248492
2011-12-05,85452.99,115.0,42827.0,743.0694782608696,37616.40234375,56486.53386126508,18746.270826234922
2011-12-06,52638.57,105.0,28555.0,501.31971428571427,38310.81640625,57180.94792376508,19440.684888734922
2011-12-06,52638.57,105.0,28555.0,501.31971428571427,52638.57,71508.70151751507,33768.438482484926
2011-12-07,55338.42,92.0,29857.0,601.5045652173912,38442.3828125,57312.51433001508,19572.251294984922
2011-12-07,55338.42,92.0,29857.0,601.5045652173912,55338.42,74208.55151751508,36468.28848248492
2011-12-08,79122.96,115.0,32978.0,688.0257391304349,39836.0390625,58706.17058001508,20965.907544984922
2011-12-08,79122.96,115.0,32978.0,688.0257391304349,79122.96,97993.09151751509,60252.828482484925
2011-12-09,196134.1,36.0,90564.0,5448.169444444445,196134.1,215004.2315175151,177263.96848248492
2011-12-09,196134.1,36.0,90564.0,5448.169444444445,40793.62890625,59663.76042376508,21923.497388734922
